100
27
0.35684,0.62245,0.5165,0.60291
0.36084,0.6217,0.51718,0.60409
0.3663,0.61892,0.51991,0.60297
0.37507,0.61668,0.5236,0.59853
0.38153,0.61457,0.52974,0.59363
0.39195,0.61053,0.53498,0.58343
0.40191,0.60676,0.54128,0.57408
0.41329,0.6011,0.5532,0.56304
0.42495,0.59462,0.56189,0.54831
0.43882,0.58281,0.58013,0.53458
0.45018,0.57369,0.59232,0.51558
0.46444,0.55941,0.60682,0.49588
0.4768,0.54347,0.62385,0.48007
0.4902,0.52477,0.63956,0.46139
0.50375,0.50349,0.65566,0.44191
0.51543,0.48304,0.66967,0.42048
0.52585,0.46296,0.68407,0.40076
0.53444,0.44759,0.69487,0.38104
0.53908,0.43458,0.70544,0.36382
0.5451,0.42171,0.71569,0.34934
0.54843,0.41517,0.7251,0.34351
0.55241,0.40667,0.73117,0.34203
0.55296,0.40676,0.73658,0.33811
0.55753,0.40254,0.7393,0.33529
0.55801,0.40485,0.7425,0.3359
0.56232,0.40345,0.7438,0.33572
0.56253,0.4056,0.74497,0.33848
32
0.47655,0.56806,0.0,0.0
0.47945,0.55695,0.0,0.0
0.47857,0.54928,0.0,0.0
0.47778,0.54639,0.0,0.0
0.47799,0.54441,0.0,0.0
0.47584,0.54594,0.0,0.0
0.47342,0.54372,0.0,0.0
0.46914,0.54038,0.0,0.0
0.46616,0.53796,0.0,0.0
0.46185,0.53781,0.51493,0.48823
0.45404,0.53601,0.5165,0.48583
0.4442,0.53154,0.51629,0.48383
0.43319,0.52726,0.51926,0.48278
0.4209,0.51986,0.51683,0.47691
0.40779,0.51461,0.51914,0.47769
0.39524,0.51228,0.51932,0.47529
0.38408,0.51134,0.52038,0.47503
0.37177,0.51196,0.52134,0.47551
0.36128,0.51411,0.52163,0.4759
0.35284,0.51868,0.52573,0.47536
0.3445,0.52469,0.52319,0.47259
0.33542,0.53757,0.52824,0.47504
0.33003,0.55354,0.52522,0.47564
0.0,0.0,0.33777,0.57344
0.0,0.0,0.52858,0.47868
0.29985,0.6529,0.52848,0.47958
0.29073,0.68339,0.52786,0.48162
0.28252,0.70474,0.52792,0.48559
0.27671,0.72079,0.52512,0.48553
0.27602,0.72896,0.52839,0.48688
0.27435,0.73574,0.52776,0.4891
0.27469,0.73639,0.52673,0.49116
58
0.54757,0.48487,0.0,0.0
0.43986,0.38722,0.55326,0.46466
0.44043,0.37607,0.57154,0.45212
0.44187,0.36243,0.56953,0.44295
0.44699,0.35423,0.56485,0.43744
0.45123,0.34826,0.56124,0.43181
0.45439,0.34302,0.55943,0.42908
0.45923,0.34408,0.55718,0.42536
0.46278,0.34463,0.55518,0.42055
0.46682,0.35026,0.55383,0.41747
0.46955,0.35904,0.55178,0.4155
0.47177,0.36961,0.55121,0.41267
0.47042,0.38288,0.55079,0.41208
0.47154,0.39848,0.55363,0.41187
0.47211,0.41357,0.55503,0.41171
0.47234,0.43104,0.5559,0.41176
0.4724,0.44747,0.55832,0.41272
0.47251,0.46664,0.56068,0.41565
0.47188,0.48312,0.56289,0.41744
0.4701,0.4939,0.56557,0.4185
0.47125,0.5017,0.56821,0.42054
0.47135,0.5044,0.56978,0.42329
0.47204,0.50552,0.57377,0.42556
0.47227,0.50203,0.57397,0.42842
0.47317,0.49449,0.5761,0.4303
0.47253,0.48371,0.57636,0.43305
0.4703,0.47179,0.57648,0.43456
0.46939,0.4582,0.57721,0.43672
0.46557,0.4446,0.5767,0.43909
0.46233,0.43061,0.57452,0.44118
0.46027,0.41816,0.57355,0.44245
0.45745,0.40482,0.57151,0.44286
0.45421,0.39484,0.56968,0.44306
0.45218,0.38872,0.568,0.44266
0.45076,0.38399,0.56583,0.44368
0.44945,0.38131,0.5644,0.4428
0.44831,0.37836,0.56388,0.44215
0.44691,0.37761,0.56077,0.4403
0.44586,0.37996,0.56017,0.43946
0.44471,0.38406,0.55926,0.43984
0.44368,0.3864,0.56081,0.43926
0.44326,0.39034,0.56034,0.43901
0.44197,0.39418,0.56078,0.43805
0.4419,0.3964,0.56038,0.43862
0.44087,0.40075,0.56252,0.43928
0.44062,0.40306,0.56257,0.43908
0.4408,0.40502,0.56263,0.43805
0.4399,0.40537,0.56266,0.43871
0.44057,0.40536,0.56503,0.43945
0.44027,0.40572,0.56526,0.43952
0.43987,0.40632,0.56632,0.43941
0.43882,0.40883,0.56637,0.43963
0.43823,0.41151,0.56599,0.43899
0.43836,0.41555,0.56631,0.43912
0.43838,0.42164,0.56634,0.43786
0.4378,0.43191,0.56788,0.43861
0.43902,0.44308,0.56589,0.43818
0.44232,0.45845,0.56585,0.4397
34
0.0,0.0,0.56696,0.38656
0.45201,0.36306,0.56251,0.37728
0.45127,0.36355,0.56219,0.38058
0.45062,0.36218,0.56152,0.3827
0.44804,0.36099,0.55978,0.38374
0.44477,0.35808,0.55925,0.38678
0.44164,0.3523,0.55821,0.38993
0.43884,0.34463,0.55639,0.38955
0.43457,0.33284,0.55484,0.39096
0.43137,0.32057,0.55417,0.393
0.42861,0.30973,0.55364,0.39444
0.4251,0.29765,0.55348,0.39602
0.42192,0.28574,0.55401,0.39522
0.42038,0.27544,0.55409,0.39531
0.41873,0.26751,0.55464,0.3954
0.41788,0.26011,0.55469,0.39529
0.41856,0.25438,0.55471,0.39505
0.41989,0.25004,0.55506,0.39497
0.42121,0.24576,0.55566,0.3951
0.42144,0.2446,0.55564,0.39572
0.42199,0.24172,0.55564,0.39552
0.42253,0.24117,0.55602,0.39644
0.42305,0.24244,0.55583,0.39627
0.42351,0.24265,0.55572,0.39716
0.42318,0.24099,0.55602,0.39926
0.4235,0.24012,0.55609,0.39826
0.42293,0.24004,0.55637,0.39973
0.42309,0.24018,0.55622,0.39989
0.42158,0.24142,0.55653,0.40046
0.42096,0.24261,0.55659,0.40029
0.42049,0.24393,0.55732,0.40099
0.42,0.24564,0.55763,0.40063
0.41948,0.2476,0.55766,0.40055
0.41964,0.25019,0.55776,0.40048
29
0.0,0.0,0.56399,0.37044
0.45916,0.36161,0.563,0.36965
0.45698,0.36641,0.56372,0.37229
0.45345,0.36924,0.56212,0.37526
0.44621,0.3731,0.56237,0.38157
0.43736,0.37465,0.56049,0.38461
0.42607,0.37482,0.56023,0.38736
0.41233,0.37442,0.56043,0.39192
0.40005,0.37195,0.56046,0.39625
0.38751,0.3672,0.55936,0.39821
0.37773,0.3594,0.55756,0.39847
0.37097,0.35131,0.55797,0.40185
0.36672,0.34026,0.55706,0.3995
0.36448,0.32948,0.55663,0.39906
0.36623,0.31622,0.55634,0.40042
0.3686,0.30459,0.55513,0.39717
0.37297,0.29603,0.5547,0.39583
0.37764,0.28663,0.55397,0.39602
0.3812,0.27925,0.55569,0.39705
0.38394,0.27393,0.5552,0.39609
0.38655,0.27229,0.556,0.3951
0.38865,0.26891,0.55624,0.39505
0.38995,0.26673,0.5561,0.39514
0.39154,0.26679,0.55656,0.39496
0.3917,0.26686,0.55605,0.39461
0.3917,0.26691,0.55824,0.39642
0.39284,0.26801,0.55811,0.39542
0.39289,0.26935,0.55832,0.39549
0.39254,0.27079,0.55843,0.39557
41
0.43925,0.49197,0.60407,0.50392
0.44356,0.4857,0.60881,0.50223
0.4417,0.48266,0.61064,0.49296
0.44225,0.47766,0.61314,0.49094
0.44371,0.47359,0.609,0.48089
0.44535,0.47196,0.61195,0.47591
0.44399,0.46163,0.61239,0.47175
0.4435,0.4579,0.61004,0.46422
0.44254,0.45003,0.60758,0.45798
0.44088,0.44517,0.60537,0.45332
0.44096,0.44056,0.60288,0.4475
0.44243,0.43591,0.5953,0.44177
0.44387,0.43139,0.59261,0.43861
0.445,0.42812,0.59066,0.43766
0.44734,0.42601,0.58727,0.43477
0.44762,0.42335,0.58476,0.43301
0.44812,0.42252,0.58226,0.4325
0.44973,0.42271,0.58037,0.43051
0.45027,0.42186,0.57881,0.42811
0.4507,0.42284,0.57807,0.42813
0.45047,0.42353,0.57631,0.42691
0.45116,0.42567,0.57497,0.42781
0.45026,0.42597,0.57288,0.42815
0.44948,0.42576,0.57175,0.42809
0.44946,0.42427,0.57079,0.42814
0.44924,0.42398,0.5704,0.42771
0.44883,0.42485,0.57044,0.42825
0.45024,0.42451,0.57034,0.42805
0.44885,0.42244,0.56975,0.42855
0.44996,0.42385,0.56933,0.42732
0.45065,0.42433,0.56889,0.42651
0.45058,0.42378,0.56821,0.42735
0.45075,0.42353,0.56836,0.42713
0.4513,0.42345,0.56823,0.42729
0.45099,0.42531,0.56755,0.42677
0.45115,0.42515,0.56742,0.42738
0.45146,0.42566,0.5676,0.42864
0.45161,0.42706,0.5671,0.42844
0.45243,0.4269,0.56834,0.42871
0.45256,0.42716,0.56869,0.42816
0.45244,0.4262,0.56931,0.42668
49
0.31782,0.41641,0.71505,0.39663
0.31882,0.41322,0.71243,0.39522
0.32341,0.40678,0.70723,0.39101
0.32697,0.40642,0.70306,0.38872
0.33246,0.4052,0.69485,0.38697
0.34005,0.40267,0.68711,0.38561
0.34849,0.4008,0.67712,0.38529
0.35752,0.39905,0.66611,0.38684
0.36749,0.3991,0.65486,0.38843
0.37672,0.3986,0.64272,0.38988
0.38915,0.39871,0.63051,0.39372
0.40511,0.39738,0.61546,0.39747
0.42067,0.40051,0.60166,0.40229
0.43618,0.40537,0.58833,0.41091
0.44954,0.41068,0.5749,0.41526
0.46261,0.41935,0.56215,0.42201
0.47415,0.42484,0.55007,0.42737
0.48378,0.42785,0.5388,0.43282
0.49144,0.43423,0.52887,0.43486
0.49903,0.43798,0.52394,0.43443
0.0,0.0,0.52412,0.43383
0.0,0.0,0.52586,0.43177
0.0,0.0,0.52571,0.43209
0.0,0.0,0.52505,0.43423
0.0,0.0,0.52244,0.4357
0.0,0.0,0.52214,0.43719
0.0,0.0,0.52346,0.43698
0.0,0.0,0.52384,0.43759
0.0,0.0,0.52383,0.43715
0.0,0.0,0.52241,0.439
0.0,0.0,0.52183,0.43793
0.0,0.0,0.52127,0.43934
0.0,0.0,0.52135,0.43918
0.0,0.0,0.52124,0.43907
0.0,0.0,0.52125,0.43702
0.0,0.0,0.52083,0.43699
0.0,0.0,0.52074,0.43653
0.0,0.0,0.52067,0.4354
0.0,0.0,0.5208,0.43589
0.0,0.0,0.51981,0.43536
0.0,0.0,0.51912,0.43518
0.0,0.0,0.51953,0.43568
0.0,0.0,0.5175,0.43701
0.0,0.0,0.51683,0.43639
0.0,0.0,0.51708,0.43604
0.0,0.0,0.51639,0.43646
0.0,0.0,0.51645,0.43851
0.0,0.0,0.51615,0.43951
0.0,0.0,0.51566,0.44046
26
0.31988,0.36107,0.71575,0.36908
0.32285,0.35826,0.71242,0.36607
0.32621,0.3555,0.70907,0.3635
0.32979,0.35295,0.70482,0.36155
0.33461,0.3501,0.7007,0.35992
0.33983,0.34782,0.69515,0.35982
0.34572,0.34561,0.68936,0.35867
0.3525,0.34289,0.682,0.35874
0.36054,0.34209,0.6746,0.35902
0.36988,0.3403,0.66625,0.35835
0.37938,0.34052,0.65666,0.35911
0.38854,0.33987,0.64625,0.35935
0.40023,0.34074,0.63492,0.36134
0.41027,0.34049,0.62307,0.36179
0.42116,0.33861,0.61131,0.36259
0.43037,0.34024,0.6001,0.36144
0.4424,0.34188,0.58965,0.35935
0.45289,0.34418,0.57797,0.35768
0.46392,0.34505,0.56759,0.35721
0.47211,0.34644,0.55704,0.35827
0.48125,0.34536,0.54756,0.35622
0.48776,0.35039,0.53975,0.35777
0.49831,0.3538,0.52983,0.35967
0.50452,0.35304,0.52637,0.35682
0.5065,0.35287,0.52362,0.35692
0.50118,0.34977,0.52387,0.3566
40
0.0,0.0,0.57181,0.4365
0.0,0.0,0.57329,0.43115
0.0,0.0,0.57461,0.4268
0.0,0.0,0.57662,0.42236
